news_id,Title,Link,Content,Category,Reporter,Date
14,"에스원, 3Q 영업익 3.5% 감소한 535억원…“시설 개선 공사 감소 영향”",/news/articleView.html?idxno=607666,"에스원이 3분기 매출을 확대했지만 고객사의 비정기적인 시설 개선 공사가 일시적으로 감소하면서 수익성은 하락했다.에스원은 올해 3분기 연결기준 매출 6454억원, 영업이익 535억원을 기록했다고 27일 공시했다. 매출은 전년 동기 대비 3.8% 증가했지만 영업이익은 3.5% 감소했다.매출 증가에도 불구하고 영업이익은 감소하면서 영업이익률도 소폭 줄었다. 3분기 에스원의 수익률은 8.2%로 전년 동기 8.9%보다 0.7%포인트(P) 낮아졌다.에스원 관계자는 “회사의 전반적인 수익성이 악화된 것은 아니고, 최근에 해외 보안 SI 사업을",보안/해킹,김수민 기자,2023.10.27 15:05
15,"안랩, 3분기 영업익 83억원…전년보다 12.8% 증가",/news/articleView.html?idxno=607648,"안랩은 올해 3분기 연결기준 매출 601억원, 영업이익 83억원을 기록했다고 27일 공시했다. 전년 동기 대비 각각 10.1%, 12.8% 증가한 수치다. 안랩측은 “올 3분기에는 다양한 사업분야에서 고르게 성장세를 보인 가운데 보안특화 클라우드 관리 서비스(MSP) 안랩 클라우드와 지능형 위협 대응 솔루션 안랩 MDS, 모바일 보안 제품군 등이 높은 성장세를 보였다”고 설명했다.",보안/해킹,김수민 기자,2023.10.27 09:28
16,"SK쉴더스, 새 사령탑 '홍원표 대표'에 기대하는 것 '글로벌'",/news/articleView.html?idxno=604797,"SK그룹의 보안 전문 계열사 SK쉴더스가 1일 홍원표 전 삼성SDS 대표를 신임 대표로 선임했다. SK쉴더스는 홍 신임 대표가 회사의 글로벌 사업을 확대할 수 있는 적임자라고 판단했다. 1960년생인 홍 대표는 서울대학교에서 전자공학 학사를, 미국 미시간대학교에서 전자공학 석사와 박사 학위를 각각 취득했다. 그는 1988년 벨통신연구소 연구원으로 입사한 후 2001년에는 KT의 전신인 KTF에 전무로 합류했으며 2005년에는 KT에서 전무로 근무했다. 2007년에는 삼성전자로 자리를 옮겼으며 부사장에 이어 사장까지 역임했다. 그는",보안/해킹,박현준 기자,2023.08.01 18:27
17,"해커 눈으로' 기업 시스템 본 IBM, 한국 통신사 고객으로 유치",/news/articleView.html?idxno=604111,글로벌 정보통신기술(ICT) 기업 IBM이 '해커의 입장에서 시스템 취약점을 분석하는' 전략으로 한국의 3대 통신사 중 한 곳의 보안을 책임지게 됐다. 이달 18일 한국IBM에 따르면 회사는 지난 2022년 6월 인수한 공격 표면 관리(ASM) 전문 기업 란도리(Randori)와 함께 한국의 주요 기업 및 의료기관을 대상으로 보안 서비스를 제공하고 있다. 특히 SK텔레콤·KT·LG유플러스 등 국내 대표 통신사 세 곳 중 한 곳을 보안 고객으로 유치했다. 공격 표면이란 인터넷을 통해 접속할 수 있는 하드웨어·소프트웨어·서비스형 소프트,보안/해킹,박현준 기자,2023.07.19 00:48
18,네이버·카카오도 해커 타깃…SK쉴더스의 '생성형 AI' 해킹 예방법은?,/news/articleView.html?idxno=602859,미국 오픈AI의 인공지능(AI) 챗봇 '챗GPT'의 등장으로 생성형 AI가 주목받고 있지만 동시에 기업들이 해킹을 당할 우려도 커지고 있다. 해커들이 AI 모델과 서비스를 대상으로 공격을 감행하고 있기 때문이다. 20일 SK그룹의 물리·정보보안 전문 계열사 SK쉴더스에 따르면 AI 모델과 서비스에 대한 각종 사이버 위협이 증가하고 있다. AI의 품질은 AI가 학습하는 데이터에 따라 좌우된다. 양질의 데이터를 기반으로 학습해야 그만큼 똑똑한 AI가 탄생한다. 기업들은 이러한 AI를 기반으로 다양한 서비스를 제작해 판매하며 매출을 올릴,보안/해킹,박현준 기자,2023.06.20 18:10
19,정보보호 기업'?파수가 '챗GPT 광풍'에?대응하는 법,/news/articleView.html?idxno=600806,"정보보호 기업 파수(Fasoo)가 챗GPT를 필두로 한 생성형 인공지능(AI)에 대응하는 전략은 '민감 정보 유출 방지'와 '맞춤형 AI 엔진'으로 요약된다. 파수는 정보보호 중에서도 데이터 및 문서 보안에 특화된 기술력과 서비스를 보유했다. 문서보안기술(DRM) 솔루션을 비롯해 소스코드 보안 취약점 점검도구, 개인정보 비식별화 솔루션 등이 주력 제품이다. 국내와 미국, 동남아시아 등에서 활발하게 관련 사업을 펼치며 성장세를 이어가고 있었지만 생성형 AI 광풍으로 인해 회사의 전략 수정이 불가피해졌다. 개인뿐만 아니라 기업들도 챗G",보안/해킹,박현준 기자,2023.04.19 17:33
20,"클라우드 보안 전문' 아쿠아시큐리티, 한국 매출 200% 성장 자신한 이유",/news/articleView.html?idxno=47841,글로벌 보안 기업 아쿠아시큐리티가 2023년 한국에서 매출 200% 성장을 자신한 것은 클라우드 개발 환경을 보호해주는 단일 플랫폼에 대한 자신감과 기업들의 클라우드 보안에 대한 수요가 배경으로 꼽힌다.아쿠아시큐리티는 클라우드 보안 제품 개발에 집중하는 보안 기업이다. 모든 개발 역량을 클라우드 보안에 쏟고 있다. 2021년 8월 한국에 지사를 설립하며 국내 금융기관 및 대기업들을 고객사로 확보하며 매출을 확대하고 있다. 2021년 대비 2022년 매출은 1200% 늘었다. 이은옥 아쿠아시큐리티 한국지사장은 2023년 매출은 202,보안/해킹,박현준,2023.03.03 15:27
21,스웨덴 투자사는 SK쉴더스 기업가치를 어떻게 5조원으로 평가했나,/news/articleView.html?idxno=47830,스웨덴의 투자회사 EQT 산하 EQT인프라스트럭처(이하 EQT)가 SK 그룹의 보안 전문 계열사 SK쉴더스의 기업가치를 약 5조원으로 본 것은 지분가치를 3조원으로 평가한 것이 주요 원인으로 풀이된다.현재 SK쉴더스의 최대주주 SK스퀘어는 이달 1일(현지시간) 스페인 바르셀로나에서 열린 세계 최대 모바일 박람회 '모바일 월드 콩그레스(MWC) 2023'에서 EQT와의 공동경영 계획을 공개했다. 이 계획에 따르면 EQT는 SK스퀘어의 SK쉴더스 지분 일부와 맥쿼리자산운용 컨소시엄(SK쉴더스 2대 주주)의 지분 전체를 2조원에 인수한다,보안/해킹,박현준,2023.03.02 18:00
22,"‘디도스 공격’받은 LG유플러스, 정보보호·IT 조직→CISO·CPO로 재편하는 이유",/news/articleView.html?idxno=47693,"최근 해커로부터 '분산 서비스 거부 공격(이하 디도스, DDos)'을 받고 고객의 개인정보가 유출된 LG유플러스가 정보보안 조직을 손질한다.회사는 그간 정보보호와 IT(정보기술)를 하나의 조직에서 운영했다. 이런 가운데 올해 1~2월에 해커의 공격으로 고객의 개인정보가 유출되고 인터넷 접속 오류가 이어졌다. 회사는 전사위기관리TF를 꾸리고 비상대응 중이다. 과학기술정보통신부와 한국인터넷진흥원(KISA)으로부터 조사도 받고 있다. 아직 조사 결과가 나오지 않아 정확한 개인정보 유출경로와 피해 규모 등은 알 수 없다.하지만 LG유플러스",보안/해킹,박현준,2023.02.16 18:08
23,사실 확인없는' LG유플러스 개인정보 유출 건수 노출…소비자는 불안하다,/news/articleView.html?idxno=47667,"LG유플러스의 개인정보 유출 사건에 대한 정부의 조사가 진행 중인 가운데 확인되지 않은 개인정보 유출 건수가 인터넷에 노출되면서 소비자들의 불안이 가중되고 있다.LG유플러스는 올해 1월29일, 2월4일에 각각 '분산 서비스 거부 공격(이하 디도스, DDos)'을 받았다. 이로 인해 LG유플러스의 인터넷 서비스 접속 오류가 발생해 가입자들이 피해를 입었다. 과학기술정보통신부와 한국인터넷진흥원(KISA)은 국내 보안 전문가와 함께 특별조사점검단을 꾸려 LG유플러스의 사이버 침해 예방·대응과 보안정책 등을 점검하고 있다.디도스란 공격 대",보안/해킹,박현준,2023.02.15 08:28
24,안랩 '꾸준한 우상향' 실적 이끈 '안랩표 클라우드'는 무엇?,/news/articleView.html?idxno=47661,국내 대표 정보보안 기업 안랩의 실적 성장세를 이끈 클라우드 관련 주요 사업은 MSP(클라우드 관리 서비스 제공 사업자)와 솔루션으로 요약된다.안랩의 기존 주요 사업은 온프레미스 환경에 적용되는 △보안 솔루션 △보안 컨설팅 △보안 관제 서비스 등이다. 온프레미스란 서버와 스토리지 등 주요 IT(정보기술) 인프라를 기업의 자체 데이터센터나 전산실에 구축한 업무 환경을 말한다. 하지만 기업들이 아마존웹서비스(AWS)·마이크로소프트(MS)·구글 등 CSP(클라우드 서비스 제공 사업자)들이 미리 구축해놓은 외부의 IT 인프라를 이용하는 퍼,보안/해킹,박현준,2023.02.14 11:24
25,해커는 디도스로 왜 LG유플러스를 공격했나,/news/articleView.html?idxno=47594,"해커가 '분산 서비스 거부 공격(이하 디도스, DDos)' 방식으로 LG유플러스를 공격한 것은 금전을 노리거나 자신의 실력을 과시하기 위한 전략을 일환으로 풀이된다.디도스란 공격 대상 기업의 서버나 네트워크 대역이 감당할 수 없는 수준의 트래픽을 순간적으로 일으켜 서버를 마비시키는 사이버 공격 방식이다. 이에 해당 기업의 서비스가 중단돼 이용자들이 불편을 겪게 된다.LG유플러스는 1월29일, 2월4일에 각각 디도스 공격을 받았다. 이로 인해 LG유플러스의 인터넷 서비스 접속 오류가 발생해 가입자들이 피해를 입었다. 과학기술정보통신부",보안/해킹,박현준,2023.02.08 11:59
26,[공시분석]경기 둔화 속 에스원 '현금 창출 능력'에 쏠린 눈,/news/articleView.html?idxno=47481,"알아두면 도움이 될 의미있는 공시를 소개·분석합니다.보안기업 에스원이 경기 둔화 국면 속에서도 2022년에 양호한 실적을 낸 가운데 회사의 꾸준한 EBITDA(에비타) 흐름에 관심이 쏠립니다.에스원은 31일 '연결재무제표 기준 영업(잠정)실적' 공시를 통해 2022년 연결기준 매출 2조4680억원, 영업이익 2041억원을 기록했다고 공시했어요. 전년 대비 각각 7%, 14% 증가했습니다. 덕분에 영업이익률도 2021년 7.8%에서 2022년 8.3%로 늘었어요.글로벌 경제가 고물가와 고금리로 신음하고 있는 가운데 국내 주요 기업들도",보안/해킹,박현준,2023.01.31 18:33
27,CSAP 등급제 앞두고…윤동식 KT클라우드 대표가 꼽은 토종 CSP 강점 '보안',/news/articleView.html?idxno=47460,정부의 '클라우드 보안 인증(CSAP) 등급제' 시행 방침으로 글로벌 CSP(클라우드 서비스 제공 사업자)의 국내 공공시장 진입이 초읽기에 들어간 가운데 윤동식 KT클라우드 대표가 토종 CSP 강점으로 '보안'을 꼽았다.공공 클라우드 시장에 진출하려면 CSAP를 취득해야 한다. 하지만 아마존웹서비스(AWS)·마이크로소프트(MS)·구글 등 글로벌 기업들은 CSAP를 취득하는 것이 사실상 불가능하다. CSAP는 IT 인프라와 데이터를 물리적으로 국내에 둘 것을 요구하지만 글로벌 기업들은 한국의 공공 고객만을 위한 IT 인프라와 데이터를,보안/해킹,박현준,2023.01.30 16:38
28,"이글루코퍼레이션, 3분기까지 적자행진하다 연간 흑자전환하는 이유",/news/articleView.html?idxno=47260,"정보보안 기업 이글루코퍼레이션이 최근 수년간 3분기까지 적자를 이어가다 연간 기준으로는 흑자로 전환하면서 그 배경에 관심이 쏠린다.이글루코퍼레이션은 최근 3년간의 3분기 누적 실적에서 매년 영업손실을 기록했다. 3분기 누적 기준 매출은 2019년 503억원(이하 연결기준), 2020년 522억원, 2021년 560억원으로 상승세를 이어갔다. 같은기간 12억원, 10억원, 16억원의 영업손실을 냈다. 하지만 연간 기준으로 보면 2019년 17억원, 2020년 49억원, 2021년 57억원의 영업이익을 각각 기록했다.이는 회사의 매출이",보안/해킹,박현준,2023.01.10 15:48
29,"구글 “北, 이태원 참사 악용해 악성 문서로 해킹”",/news/articleView.html?idxno=46892,북한의 해킹 조직이 이태원 참사 직후 국내에서 악성 문서파일을 배포해 해킹을 시도한 것으로 확인됐다. 7일(현지시간) 구글의 ‘위협분석그룹’(Threat Analysis Group·TAG)은 블로그를 통해 지난 10월29일 이태원 참사가 일어난 후 북한 해킹 단체 ‘APT37’이 참사에 대한 행정안전부의 공식 문서로 위장한 RTF(Rich Text Format) 형식 워드 문서를 배포했다고 밝혔다. 해당 문서를 다운로드 받으면 원격 HTML 렌더링을 통해 이용자들의 기기에 악성 소프트웨어가 설치됐다. TAG는 해커들이 인터넷 익스플,보안/해킹,최경미,2022.12.08 08:48
30,에스원의 '구독' 전략…'출동경비·건물관리'로 고정 고객 노린다,/news/articleView.html?idxno=46421,국내 주요 물리보안 기업 에스원이 꾸준한 실적을 내는 것은 고정 고객을 보유한 '구독' 서비스가 주요 원인으로 분석된다. 구독은 고객에게 서비스를 지속적으로 제공하며 매월 사용료를 받는 서비스를 말한다.에스원은 지난해 기준 △보안 시스템 서비스 △건물관리 서비스 △콜센터 서비스 등으로 구분됐던 사업부문을 올해부터 시큐리티와 인프라 서비스로 개편했다. 실적도 올해 2분기부터 시큐리티 부문과 인프라 부문으로 구분해 발표했다. 시큐리티 서비스는 시스템·정보·IoT(사물인터넷) 보안과 보안상품(단품성)으로 구분된다. 인프라 서비스에는 부동,보안/해킹,박현준,2022.11.01 13:58
31,KAIT·OPA가 수집한 휴대폰 판매점 정보는 개인정보였다,/news/articleView.html?idxno=45928,한국정보통신진흥협회(KAIT)와 개인정보보호협회(OPA)가 휴대폰 판매점을 대상으로 수집한 정보 중 일부가 개인정보라는 정부의 유권해석이 나왔다.KAIT와 OPA는 지난 8월22일부터 31일까지 전국 1만5000여개 휴대폰 판매점주들을 대상으로 '2022년 통신판매점 사전승낙 및 개인정보보호 서면점검'이란 제목의 문자메시지를 발송했다.KAIT와 OPA는 매년 전국 휴대폰 판매점 중 일부를 대상으로 사전승낙제와 개인정보 자율규제 규정의 준수 여부를 조사하는 현장점검을 펼친다. 사전승낙제란 '이동통신 단말장치 유통구조 개선에 관한 법률,보안/해킹,박현준,2022.09.22 15:04
32,아쿠아시큐리티가 '클라우드 보안'서 팔로알토·트렌드마이크로와 차별화하는 법,/news/articleView.html?idxno=45851,글로벌 클라우드 보안 전문 기업 아쿠아시큐리티가 클라우드 환경 개발에서 운영까지의 전단계에 걸친 보안 서비스를 내세워 경쟁사들과 차별화에 나섰다.아쿠아시큐리티는 클라우드 보안 전문 기업이다. 지난 2015년 설립됐으며 미국 메사추세츠주 보스턴과 이스라엘 라맛간에 본사를 두고 있다. 2021년 3월 1억3500만달러(약 1900억원) 규모의 시리즈 E 투자를 유치했다. 그간 유치한 투자 총액은 2억6500만달러(약 3700억원)다. 지난해 말 한국에 지사를 설립하고 본격적인 한국 기업 공략에 나섰다.회사는 CNAPP(Cloud Nat,보안/해킹,박현준,2022.09.15 18:05
33,"에스원·SK쉴더스, 물리보안 시장 '9조원 시대' 이끌었지만…한 자릿수 이익률 어쩌나",/news/articleView.html?idxno=45809,국내 물리보안 시장 규모가 9조원을 넘어선 가운데 양강 에스원과 SK쉴더스가 시장 확대를 이끈 것으로 나타났다. 양사는 매출 확대뿐만 아니라 정보기술(IT) 도입으로 이익률 개선도 노리고 있다.과학기술정보통신부(이하 과기정통부)가 13일 공개한 '2022년 국내 정보보호산업 실태조사' 결과에 따르면 물리보안과 정보보안을 합친 정보보호 매출은 2021년 기준 13조8611억원으로 전년 대비 13.4% 증가했다. 이중 물리보안 매출은 9조3114억원으로 처음으로 9조원대를 기록했다. 코로나19 팬데믹(감염병 대유행)으로 인한 비대면 출,보안/해킹,박현준,2022.09.13 17:05
34,[보안社 클라우드 전략]'관제·솔루션·MSP'로 차별화 나선 안랩,/news/articleView.html?idxno=45739,주요 보안 기업들의 '클라우드 보안 전략'을 진단해본다.정보보안 기업 안랩은 서비스·솔루션·MSP(클라우드 관리 서비스 제공 사업자) 역량을 내세워 클라우드 보안 시장을 공략하고 있다.안랩의 정보보안 사업은 지난 1995년 안철수 국민의힘 의원이 '안철수컴퓨터바이러스연구소'를 설립하면서 시작됐다. 올해로 설립 27년차를 맞은 안랩은 국내 대표 정보보안 기업으로 성장했다. PC 및 모바일 백신 프로그램 'V3'를 필두로 관제·컨설팅·장비 등 보안과 관련된 다양한 사업을 펼쳤다. 안랩은 기업들의 클라우드 도입이 보편화되기전부터 클라우드,보안/해킹,박현준,2022.09.06 17:20
35,[보안社 클라우드 전략]SK쉴더스가 AWS·MS·구글과 손잡은 이유,/news/articleView.html?idxno=45532,주요 보안 기업들의 '클라우드 보안 전략'을 진단해본다. SK쉴더스는 주요 클라우드 사업자들과 협업하며 '클라우드 보안' 시장을 공략하고 있다.SK쉴더스가 손을 잡은 클라우드 사업자는 CSP(클라우드 서비스 제공 사업자)와 MSP(클라우드 관리 서비스 제공 사업자)로 구분된다. CSP는 온프레미스(서버·스토리지·데이터베이스 등 IT 인프라를 사내에 구축하는 형태)에서 클라우드로 전환하고자 하는 기업들에게 데이터를 보관할 수 있는 데이터센터와 함께 관리 서비스를 제공한다. 아마존웹서비스(AWS)·마이크로소프트(MS)·구글 등 글로벌,보안/해킹,박현준,2022.09.06 16:30
36,[보안社 클라우드 전략]에스원이 '24시간 관제·솔루션'으로 원격근무 안전 지키는 법,/news/articleView.html?idxno=45467,주요 보안 기업들의 '클라우드 보안 전략'을 진단해본다. 에스원의 클라우드 보안 전략 핵심은 보안관제가 꼽힌다. 보안관제란 보안 전문 인력이 고객사의 시스템을 관찰하며 외부의 사이버 위협 여부를 탐지하고 침입 시도가 발견될 경우 이를 막는 활동을 말한다. 이미 외부로부터의 시스템 침입이 발생했다면 즉시 차단해 피해를 최소화한다.에스원은 자체 융합보안센터에서 정보보안 전문인력이 365일 24시간 고객사의 시스템 보안 위협을 탐지하고 대응한다. 에스원의 클라우드 보안관제 솔루션은 소프트웨어 기반이다. 고객 입장에서는 별도의 하드웨어를,보안/해킹,박현준,2022.09.06 16:29
