news_id,Title,Link,Content,Category,Reporter,Date
15,"주성엔지니어링, 커지는 '중국 리스크' 어쩌나",/news/articleView.html?idxno=627859,중국 시장에 대한 높은 의존도가 주성엔지니어링에 잠재적인 위험 요소로 떠오르고 있다. 나날이 중국을 향한 미국의 반도체 수출 규제가 강화되며 회사의 향후 실적에 불확실성을 더하는 흐름이다. 중국 매출이 전체의 80% 이상으로 확대된 가운데 주성엔지니어링은 고객사 다변화로 돌파구를 찾고 있다.주성엔지니어링의 중국 매출 비중은 올해 들어 크게 확대됐다. 지난해를 시작으로 올해까지 국내 고객사인 SK하이닉스가 투자 효율화를 이유로 생산능력 확대보다는 기존 공정의 전환 투자에 집중하며 실적 성장세가 완만한 반면 중국 고객사들이 대규모 증설,IT기업,이진솔 기자,2024.12.09 19:00
16,"LG전자, 인도법인 IPO 시동…현지 '가전 1등' 입지 굳힌다",/news/articleView.html?idxno=627825,"LG전자가 인도법인의 상장(IPO) 절차를 본격화했다. 조달한 자금으로 가파른 성장이 예상되는 인도 시장에서 현지 가전 시장 점유율 1위의 입지를 더욱 공고히 하겠다는 목표다. LG전자는 9일 인도법인 IPO에 따른 조회공시 요구에 대해 ""인도 현지 종속회사를 인도증권시장에 상장하기 위해 지난 6일 인도증권거래위원회(SEBI)에 IPO 관련 상장예비심사서류(DRHP)를 제출했다""며 ""최종 상장 여부는 시장 상황 또는 사전 수요 예측 결과 등에 따라 결정될 예정""이라고 밝혔다.IPO 방식은 신주를 발행하지 않고 현재 LG전자가 전량",IT기업,이진솔 기자,2024.12.09 14:08
17,"델, 2025년 엔비디아와 'AI 프라이빗 인프라' 시장 노린다",/news/articleView.html?idxno=627807,글로벌 정보기술(IT) 기업 델데크놀로지스(델)가 엔비디아·AMD 등과 함께 기업용 '프라이빗 인프라' 시장을 공략한다. 기업들이 인공지능(AI)과 함께 관심을 보이고 있는 것은 클라우드다. 클라우드는 퍼블릭과 프라이빗으로 구분된다. 퍼블릭 클라우드는 기업이 아마존웹서비스(AWS)·마이크로소프트(MS)·구글 등 클라우드 서비스 제공 사업자(CSP)들이 구축해놓은 데이터센터의 인프라를 이용하는 형태다. 서버·스토리지·네트워크 등 초기 IT 인프라 구축 비용이 필요 없고 쓴 만큼의 비용만 내면 된다. 필요에 따라 인프라 사용량을 조절하,IT기업,박현준 기자,2024.12.09 08:47
18,"[LG CNS 상장 도전]①그룹 울타리, 캐시카우이자 넘어야 할 벽",/news/articleView.html?idxno=627794,유가증권시장(KOSPI) 상장을 추진 중인 LG CNS의 재무지표 및 경쟁력을 분석합니다. LG CNS에게 LG그룹 울타리는 안정적인 캐시카우(현금창출원)의 기반이다. 그룹 계열사들의 정보기술(IT) 시스템통합(SI)과 운영·유지보수(SM)를 위해 탄생한 회사의 설립 배경을 보면 당연한 결과다. 계열사들은 핵심 데이터가 포함된 시스템에 대한 업무를 LG 계열사가 아닌 외부 기업에게 맡길 수는 없는 노릇이다. 10년간 영업익 세 배 점프LG CNS는 주요 계열사들의 SI와 SM 사업을 중심으로 매출 규모를 키웠다. 지난 10년간 회사,IT기업,박현준 기자,2024.12.09 08:43
19,"[어바웃 C]'기술통' 안현 SK하이닉스 사장, '메모리 개발' 책임진다",/news/articleView.html?idxno=627705,"기업 최고 의사결정권자(CEO, CFO, COO, CIO 등)의 행보에서 투자 인사이트를 얻어가세요.SK하이닉스가 D램과 낸드플래시, 솔루션(응용제품) 개발 책임을 안현 낸드개발 담당에게 맡겼다. 그는 2025년 정기 임원인사에서 사장으로 승진했다. 안 사장은 공정 엔지니어로 시작해 주로 반도체 개발 분야에서 성과를 낸 '기술통'으로, SK하이닉스 메모리반도체의 제품화를 담당해 인공지능(AI) 시장 공략을 위한 기술개발을 진두지휘할 것으로 예상된다.1967년생인 안 사장은 서울대에서 원자핵공학을 전공한 후 동 대학원에서 원자핵공학",IT기업,이진솔 기자,2024.12.06 14:14
20,SKT·SK㈜ C&C 연합 'AT' 어떤 조직…그룹 'AI 확산' 첨병,/news/articleView.html?idxno=627678,"SK텔레콤(SKT)과 SK㈜ C&C가 그룹 계열사들에게 인공지능(AI)을 확산하기 위한 조직을 구성했다. 양사가 5일 공개한 2025년 조직개편에는 각각 AT·DT(AI·Digital Transformation) 조직이 포함됐다. SKT는 'AT/DT센터', SK㈜ C&C는 'AT/DT사업부문'으로 각각 명명했다. 양사가 이번 조직개편으로 새롭게 힘을 모으는 것은 아니다. 양사의 AT·DT 전문 인력들은 기존에도 태스크포스(TF) 형태로 함께 근무했다. 임시조직인 TF가 이번 조직개편으로 공식적인 조직이 됐다. 이 조직은 각 계열사",IT기업,박현준 기자,2024.12.05 18:03
21,"보난자팩토리, 중기부 '성과공유기업' 선정",/news/articleView.html?idxno=627651,디지털자산 컴플라이언스 전문기업 보난자팩토리가 중소벤처기업부에서 주관하는 성과공유기업으로 선정됐다고 5일 밝혔다.성과공유기업 제도는 사업주와 근로자가 공동으로 함께 창출한 기업의 성과를 공유하거나 공유하기로 협약하면 지정되는 제도다. 성과공유기업 선정 기업은 다양한 사업 우대를 혜택을 받을 수 있다. 또 임직원은 근로 만족도와 의욕을 높이고 특정 요건 충족 시 세액 감면 등 혜택을 누릴 수 있다.보난자팩토리는 올해 초 근로자 대표와 협약을 맺고 임직원의 조직·개인 평가를 기준으로 성과급을 지급하기로 결정해 '미래성과공유기업'으로 인,IT기업,김가영 기자,2024.12.05 15:30
22,"SK하이닉스, 5개 'C레벨' 체제 도입...의사결정 효율화",/news/articleView.html?idxno=627635,"SK하이닉스가 최고경영자(CEO) 아래 5명의 최고위임원(C레벨)이 자리하는 'C레벨 중심의 경영체제'를 도입했다. 또 회사의 핵심 기능별로 책임과 권한을 부여해 신속한 의사결정이 가능하도록 조직을 개편했다.SK하이닉스는 5일 이사회 보고를 거쳐 2025년 조직개편과 임원인사를 단행했다고 밝혔다. 회사는 ”르네상스 원년으로 삼았던 올해 성과에 안주하지 않고, 차세대 인공지능(AI) 반도체 등 미래 기술과 시장을 지속적으로 선도하기 위한 ‘강한 원팀’ 체제 구축에 중점을 뒀다“고 설명했다.SK하이닉스는 기존에는 CEO 아래 수평적으로",IT기업,이진솔 기자,2024.12.05 13:56
23,삼성전자 새 CFO '박순철' 누구…미전실 출신 '재무통',/news/articleView.html?idxno=627619,"삼성전자가 새 최고재무책임자(CFO)로 박순철 경영지원실 지원팀장(부사장)을 낙점했다. 경력 대부분을 경영진의 의사결정을 물밑에서 지원하는 경영지원 조직에서 보낸 인물로, 전문성을 살려 삼성전자의 곳간 관리에 힘을 쏟을 것으로 보인다.삼성전자는 지난 4일 후속 임원인사와 조직개편에서 박 부사장을 회사의 CFO 격인 디바이스경험(DX)부문 경영지원실장으로 내정했다. 그는 지난달 27일 이뤄진 정기 사장단인사에서 박학규 사장이 사업지원 태스크포스(TF)로 이동하며 비게 된 자리를 이어받았다. 박 부사장은 사업부와 국외법인, 컨트롤타워를",IT기업,이진솔 기자,2024.12.05 10:36
24,"SK하이닉스, '아픈손가락' 낸드의 부활...솔리다임도 회복",/news/articleView.html?idxno=627598,"SK하이닉스가 그동안 약점으로 지적받은 낸드플래시 사업에서 매출이 가파르게 성장하는 동시에 높은 수익성도 구가하며 비약적인 성과를 내고 있다. 인공지능(AI) 수요를 타고 기업용솔리드스테이트드라이브(eSSD) 비중이 크게 확대된 결과다. 인수 이후 대규모 적자를 기록했던 솔리다임 역시 2분기 순이익을 흑자로 돌린 데 이어 하반기 들어 개선폭이 더 커졌다.SK하이닉스의 올해 3분기 연결 기준 낸드플래시 매출은 4조9805억원으로 전년 동기 대비 105.3% 증가했다. 올해 1분기 161.1%, 2분기 131.4%에 이어 3분기까지 1",IT기업,이진솔 기자,2024.12.04 17:43
25,"?디렉터스컴퍼니, 비트나인과 ‘AI 소프트웨어’ 사업 본격화",/news/articleView.html?idxno=627552,"디렉터스컴퍼니는 최근 코스닥 상장사 비트나인 인수를 완료하고 영상광고 제작과 마케팅에 필요한 인공지능(AI) 소프트웨어 사업을 본격화한다고 4일 밝혔다. 디렉터스컴퍼니가 보유한 생성형 AI 기술과 비트나인의 데이터베이스 솔루션을 결합해 시장에서 선도적인 입지를 강화하겠다는 구상이다.디렉터스컴퍼니는 상업성을 입증한 생성형 AI 영상 제작 기술을 통해 LVMH, 스와치 그룹 등 글로벌 명품 브랜드의 영상광고 제작에 참여하며 역량을 알렸다. 해당 기술은 광고영상 제작 시간과 비용을 절감하고 완성도에서도 우위를 갖췄다.비트나인이 보유한 하",IT기업,윤필호 기자,2024.12.04 11:52
26,"D램 변동성 확대…삼성전자, '수익성 우선' 전략 지속",/news/articleView.html?idxno=627503,D램 시장의 변동성이 확대되면서 삼성전자가 시설투자를 효율화하고 부가가치가 높은 첨단 공정의 생산 비중을 키우는 '수익성 우선 전략'을 강화할 것으로 전망된다. 고대역폭메모리(HBM)와 더블데이터레이트(DDR)5 등 고성능 D램의 성장세가 가팔라 삼성전자가 전통적으로 고수해온 설비투자 확대에 따른 원가경쟁력 강화 전략이 통하지 않는다는 판단에서다.삼성전자가 올해 3분기까지 집행한 누적 시설투자는 디바이스솔루션(DS)부문 기준 30조3111억원으로 지난해 같은 기간의 33조4408억원보다 9.4% 감소했다. 시황 악화와 수주 부진으로,IT기업,이진솔 기자,2024.12.03 17:47
27,"삼성전자·SK하이닉스, 中 'HBM 수출 통제' 타격 적지만…'시장 위축' 우려",/news/articleView.html?idxno=627483,미국 정부가 메모리반도체 제조사들이 고대역폭메모리(HBM)를 중국 기업에 공급하는 것을 막기로 하면서 삼성전자와 SK하이닉스도 고민에 빠졌다. 당장 HBM 매출 대부분이 미국에서 발생하는 만큼 실적에 영향은 적다. 하지만 규모가 큰 중국을 완전히 배제할 때 시장이 위축될 우려가 있다. 중장기적으로는 수출 규제가 중국의 HBM 자립을 당길 수 있다는 가능성도 제기된다.미국 상무부 산업안보국은 지난 2일(현지시간) 중국의 첨단 반도체 제조 경쟁력을 제한하기 위해 HBM을 수출 통제 대상으로 지정했다. 미국 외 지역에서 생산된 제품이라도,IT기업,이진솔 기자,2024.12.03 17:23
28,"삼성전기, 기술 인재 임원 발탁...첫 설비 '마스터' 배출",/news/articleView.html?idxno=627349,"삼성전기가 핵심 제품에서 높은 성과를 낸 기술 우수 인재를 중용하고, 설비 분야에서는 처음으로 연구개발직 임원인 '마스터'를 선발했다.삼성전기는 2일 임원과 마스터에 대한 2025년 정기 임원인사를 단행했다. 이 인사에서 김희열 전략영업그룹장과 오창열 패키지세종사업장장 등 2명이 부사장으로 승진했다. 상무 7명, 마스터 1명 등 총 10명이 승진자 명단에 이름을 올렸다. 삼성전기는 ""글로벌 경영환경의 불확실성을 극복하고 차별화된 1등 제품과 기술력을 확보하기 위해 적층세라믹콘덴서(MLCC), 패키지기판, 카메라모듈 등 주요 제품의",IT기업,이진솔 기자,2024.12.02 11:41
29,"클라우드 성장' 삼성SDS, 신규 데이터센터용 부지 확보",/news/articleView.html?idxno=627306,"삼성SDS가 신규 데이터센터용 부지를 확보한다. 삼성SDS는 29일 삼성전자로부터 '경상북도 구미시 1공단로 244'에 위치한 '토지 일부 및 대상토지 부속건물 일체'를 215억원에 매수한다고 공시했다. 회사는 12월중으로 매매 계약을 맺을 계획이다. 회사가 이번에 토지와 부속건물을 사들이는 것은 새로운 데이터센터를 건립하기 위한 부지를 마련하기 위한 것으로 풀이된다. 삼성SDS는 국내에 서울 상암·수원·구미·춘천·동탄 등 5곳, 해외에 13곳 등 총 18곳에서 데이터센터를 운영 중이다. 이번에 매수한 구미시 토지에 데이터센터를 지",IT기업,박현준 기자,2024.11.29 18:08
30,"삼성전자, 2017년 이후 '임원 승진 규모' 가장 작았다…인적쇄신 신호탄될까",/news/articleView.html?idxno=627296,반도체 사업 위기론이 제기되는 가운데 폭 넓은 인적쇄신이 전망됐던 삼성전자의 정기 임원인사가 국정농단 사태의 와중이었던 지난 2017년 5월 이후 가장 작은 규모로 단행됐다. 부진을 겪고 있는 디바이스솔루션(DS)부문은 최악의 실적을 기록한 지난해보다 승진자가 더 줄었다. 위기극복을 위한 성과 중심의 조직재편과 내부혁신에 방점을 둔 인사 기조가 반영된 것으로 풀이된다.이런 가운데 상무 승진자 수는 눈에 띄게 늘었다. 성장잠재력을 갖춘 인재를 임원으로 등용해 조직에 활력을 불어넣고 세대교체를 가속하기 위한 결정으로 보인다.삼성전자는,IT기업,이진솔 기자,2024.11.29 17:39
31,KT 2025년 조직개편 키워드 'AI·미디어',/news/articleView.html?idxno=627239,KT가 29일 단행한 2025년 조직개편 키워드는 인공지능(AI)과 미디어로 요약된다. 우선 AI와 클라우드 역량을 강화하기 위해 기업사업(B2B) 조직을 하나로 통합한다. B2B 사업을 총괄해 온 '엔터프라이즈(Enterprise)부문'에 AI분야 융합사업을 담당했던 '전략·신사업부문'을 합친다. 새로 가동되는 엔터프라이즈부문은 AI·클라우드·플랫폼 등 신사업분야 사업역량까지 갖추게 된다. 고객의 다양한 수요에 부응해 상품의 기획부터 제안·수주·이행까지 모두 고객 맞춤형으로 적용할 수 있도록 업무를 혁신하는 것이 목표다. 현 엔터,IT기업,박현준 기자,2024.11.29 11:18
32,"삼성전자, 'AI·메모리' 핵심 인재 137명 승진",/news/articleView.html?idxno=627226,"삼성전자가 정기 임원인사를 통해 총 137명의 부사장 이하 인재를 승진시켰다. 경영 위기를 극복하고 신성장동력을 강화하기 위해 세대교체와 성과 중심의 인적 쇄신을 단행했고, 소프트웨어(SW)와 신기술 분야의 우수 인재를 발탁해 미래 성장 기반을 마련했다.삼성전자는 29일 부사장과 상무, 펠로우, 마스터에 대한 2025년 정기 임원인사를 실시했다. 총승진자는 137명으로 부사장 35명, 상무 92명, 마스터 10명 등이다. 지난해 143명(부사장 51명·상무 77명·펠로우 1명·마스터 14명) 대비 규모가 소폭 감소했다.삼성전자는 주",IT기업,이진솔 기자,2024.11.29 10:13
33,"[어바웃 C]삼성전자 '파운드리 구원투수' 한진만, 고객 확보 해법 찾을까",/news/articleView.html?idxno=627201,"삼성전자 디바이스솔루션(DS)부문의 미주총괄(DSA)을 담당해 온 한진만 부사장이 정기 사장단 인사를 통해 사장으로 승진하며 파운드리사업부장으로 선임됐다. 반도체 기술 개발부터 기획, 마케팅을 거치며 시장 대응 경험까지 갖춘 한 사장은 고객사 확보와 경쟁력 강화를 위한 해결사로 기대를 모으고 있다. 반도체 기술·사업 감각 겸비1966년생인 한 사장은 서울대학교에서 전기공학과를 졸업했다. 1989년 삼성전자에 입사해 메모리사업부 D램설계팀에서 일했다. 1997년 회사를 떠나 2002년부터 미국 마이크론에서 근무하다 2008년에 삼성전",IT기업,이진솔 기자,2024.11.28 19:00
34,삼성SDS는 왜 삼성전자 모바일 전문가를 새 대표로 낙점했나,/news/articleView.html?idxno=627195,삼성SDS가 28일 삼성전자의 모바일전문가 이준희 부사장을 새 대표이사(사장)로 내정하면서 그 배경에 관심이 쏠린다. 이 신임 대표는 서울대 전자공학 학부를 졸업한 후 미국 매사추세츠공대(MIT)에서 전기전자공학 석사와 박사 학위를 취득한 정보기술(IT) 전문가다. 그는 지난 2006년 삼성전자 DMC연구소에 합류했다. 이후 무선사업부에서 기술전략팀장을 맡았고 네트워크사업부에서는 개발팀장과 전략마케팅팀장으로 일했다. 이 대표는 갤럭시 시리즈를 삼성전자 모바일의 대표 브랜드로 키우는 데 힘을 쏟으며 모바일전문가로 성장했다. 2019년,IT기업,박현준 기자,2024.11.28 16:20
35,이청 삼성디스플레이 신임 대표는 누구…중소형 OLED 전문가,/news/articleView.html?idxno=627145,"삼성디스플레이가 회사를 이끌 대표이사로 이청 부사장을 사장으로 승진시키며 신규 선임했다. 삼성디스플레이는 28일 이 사장을 새 대표이사로 내정했다고 발표했다. 1966년생인 이 사장은 포항공과대학교 화학공학 박사과정을 마치고 삼성전자 액정표시장치(LCD)사업부와 삼성디스플레이에서 LCD, 유기발광다이오드(OLED) 개발과 공정기술을 두루 경험한 기술 전문가다.삼성디스플레이가 출범한 이후 2014년부터 2016년까지 OLED 패널과 백플레인 개발을 담당했다. 2016년에는 중소형디스플레이의 공정설계(PA)팀을 거쳐 2020년 모듈센터",IT기업,이진솔 기자,2024.11.28 09:49
